	index	accs	source	description	seqlen	organism	division	date	biocategory	species	freq
1735657	1735657	KT121600.1	NEIGHBOR	Sindbis virus isolate Treatment5_population115, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735656	1735656	KT121599.1	NEIGHBOR	Sindbis virus isolate Treatment5_population114, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735655	1735655	KT121598.1	NEIGHBOR	Sindbis virus isolate Treatment5_population113, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735654	1735654	KT121597.1	NEIGHBOR	Sindbis virus isolate Treatment5_population112, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735653	1735653	KT121596.1	NEIGHBOR	Sindbis virus isolate Treatment5_population111, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735652	1735652	KT121595.1	NEIGHBOR	Sindbis virus isolate Treatment5_population110, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735651	1735651	KT121594.1	NEIGHBOR	Sindbis virus isolate Treatment1_population11, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735650	1735650	KT121593.1	NEIGHBOR	Sindbis virus isolate Treatment5_population109, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735649	1735649	KT121592.1	NEIGHBOR	Sindbis virus isolate Treatment5_population108, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735648	1735648	KT121591.1	NEIGHBOR	Sindbis virus isolate Treatment5_population107, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735647	1735647	KT121590.1	NEIGHBOR	Sindbis virus isolate Treatment5_population106, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735646	1735646	KT121589.1	NEIGHBOR	Sindbis virus isolate Treatment5_population105, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735645	1735645	KT121588.1	NEIGHBOR	Sindbis virus isolate Treatment5_population104, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735643	1735643	KT121586.1	NEIGHBOR	Sindbis virus isolate Treatment5_population102, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735660	1735660	KT121603.1	NEIGHBOR	Sindbis virus isolate Treatment5_population118, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735642	1735642	KT121585.1	NEIGHBOR	Sindbis virus isolate Treatment5_population101, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735641	1735641	KT121584.1	NEIGHBOR	Sindbis virus isolate Treatment5_population100, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735640	1735640	KT121583.1	NEIGHBOR	Sindbis virus isolate Treatment1_population10, complete genome.	11704	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1735639	1735639	KT121582.1	NEIGHBOR	Sindbis virus isolate Treatment1_population1, complete genome.	11703	Sindbis virus	VRL	19-AUG-2015	EX	Sindbis virus	177
1054352	1054352	JQ771793.1	NEIGHBOR	Sindbis virus isolate Ilomantsi-2005M, complete genome.	11541	Sindbis virus	VRL	21-AUG-2012	EX	Sindbis virus	177
1054353	1054353	JQ771794.1	NEIGHBOR	Sindbis virus isolate Ilomantsi-2002A, complete genome.	11554	Sindbis virus	VRL	21-AUG-2012	EX	Sindbis virus	177
1054354	1054354	JQ771795.1	NEIGHBOR	Sindbis virus isolate Ilomantsi-2002B, complete genome.	11581	Sindbis virus	VRL	21-AUG-2012	EX	Sindbis virus	177
1054355	1054355	JQ771796.1	NEIGHBOR	Sindbis virus isolate Ilomantsi-2002C, complete genome.	11581	Sindbis virus	VRL	21-AUG-2012	EX	Sindbis virus	177
1054356	1054356	JQ771797.1	NEIGHBOR	Sindbis virus isolate Johannes-2002, complete genome.	11581	Sindbis virus	VRL	21-AUG-2012	EX	Sindbis virus	177
1054357	1054357	JQ771798.1	NEIGHBOR	Sindbis virus isolate Kiihtelysvaara-2002, complete genome.	11581	Sindbis virus	VRL	21-AUG-2012	EX	Sindbis virus	177
1447406	1447406	KJ627415.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FPI01306/2011/A, complete genome.	13138	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447404	1447404	KJ627413.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/CFI1669/2012/A, complete genome.	13266	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447403	1447403	KJ627412.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE4458/2009/A, complete genome.	13240	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447402	1447402	KJ627411.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLI1311/2010/A, complete genome.	13154	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447401	1447401	KJ627410.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE0586/2009/A, complete genome.	13256	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447400	1447400	KJ627409.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE7210/2009/A, complete genome.	13256	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447405	1447405	KJ627414.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/CFI0497/2010/B, complete genome.	13212	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447399	1447399	KJ627408.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/CFI0350/2010/A, complete genome.	13143	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1180409	1180409	KC403982.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/143003542/2003/A, complete genome.	13307	Human metapneumovirus	VRL	23-MAR-2013	EX	Human metapneumovirus	141
1447397	1447397	KJ627406.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE8149/2010/A, complete genome.	13264	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447407	1447407	KJ627416.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FPP00544/2011/A, complete genome.	13266	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447408	1447408	KJ627417.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/IQA1484/2010/A, complete genome.	13261	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447409	1447409	KJ627418.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FPP00366/2011/A, complete genome.	13267	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447410	1447410	KJ627419.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FPP00408/2011/A, complete genome.	13267	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447411	1447411	KJ627420.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE7219/2009/A, complete genome.	13233	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1193438	1193438	KC562226.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/150229278/2003/A, complete genome.	13355	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1447412	1447412	KJ627421.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FPP00416/2011/A, complete genome.	13260	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447413	1447413	KJ627422.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE7120/2009/A, complete genome.	13258	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447414	1447414	KJ627423.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/CFI1657/2012/A, complete genome.	13267	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447415	1447415	KJ627424.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLA5834/2009/A, complete genome.	13188	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447416	1447416	KJ627425.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/CFI1303/2011/A, complete genome.	13266	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447417	1447417	KJ627426.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLA5066/2008/A, complete genome.	13256	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447418	1447418	KJ627427.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FPP01153/2012/A, complete genome.	13258	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447419	1447419	KJ627428.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/CFI1717/2012/A, complete genome.	13266	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447398	1447398	KJ627407.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/CFI1288/2011/A, complete genome.	13220	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1180404	1180404	KC403977.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/145371295/2003/A, complete genome.	13379	Human metapneumovirus	VRL	23-MAR-2013	EX	Human metapneumovirus	141
1447396	1447396	KJ627405.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE7850/2010/A, complete genome.	13234	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447383	1447383	KJ627392.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLA4579/2008/A, complete genome.	13231	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1180408	1180408	KC403981.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/146892777/2003/A, complete genome.	13315	Human metapneumovirus	VRL	23-MAR-2013	EX	Human metapneumovirus	141
1180410	1180410	KC403983.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/172837900/2004/A, complete genome.	13282	Human metapneumovirus	VRL	23-MAR-2013	EX	Human metapneumovirus	141
1180411	1180411	KC403984.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/193951503/2004/A, complete genome.	13286	Human metapneumovirus	VRL	23-MAR-2013	EX	Human metapneumovirus	141
1193431	1193431	KC562219.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/C2-175/2005/B, complete genome.	13246	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193432	1193432	KC562220.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/C1-718/2005/A, complete genome.	13289	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1180407	1180407	KC403980.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/138758999/2003/A, complete genome.	13372	Human metapneumovirus	VRL	23-MAR-2013	EX	Human metapneumovirus	141
1193433	1193433	KC562221.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/C1-446/2004/A, complete genome.	13289	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193434	1193434	KC562222.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/TN-97-237/1997/B, complete genome.	13240	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193435	1193435	KC562223.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/TN-93-32/1993/B, complete genome.	13247	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193436	1193436	KC562224.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/136342137/2003/A, complete genome.	13283	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193437	1193437	KC562225.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/141196482/2003/A, complete genome.	13285	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1180406	1180406	KC403979.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/145570377/2003/A, complete genome.	13285	Human metapneumovirus	VRL	23-MAR-2013	EX	Human metapneumovirus	141
1447384	1447384	KJ627393.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE7209/2009/A, complete genome.	13256	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447395	1447395	KJ627404.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLA4816/2008/B, complete genome.	13257	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447385	1447385	KJ627394.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FPP00610/2011/A, complete genome.	13220	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447387	1447387	KJ627396.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLI1305/2010/A, complete genome.	13241	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447388	1447388	KJ627397.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FPP00098/2010/B, complete genome.	13220	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447389	1447389	KJ627398.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FPP00505/2011/A, complete genome.	13267	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447390	1447390	KJ627399.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLI4745/2010/A, complete genome.	13262	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447421	1447421	KJ627430.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE7557/2009/A, complete genome.	13258	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447391	1447391	KJ627400.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/CFI0466/2010/B, complete genome.	13210	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1180405	1180405	KC403978.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/172832103/2004/A, complete genome.	13295	Human metapneumovirus	VRL	23-MAR-2013	EX	Human metapneumovirus	141
1447392	1447392	KJ627401.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FPI01165/2011/A, complete genome.	13222	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447381	1447381	KJ627390.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE7544/2009/A, complete genome.	13266	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447393	1447393	KJ627402.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLA6964/2009/A, complete genome.	13258	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447394	1447394	KJ627403.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE7570/2009/A, complete genome.	13229	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447420	1447420	KJ627429.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/CFI1235/2011/A, complete genome.	13114	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447371	1447371	KJ627380.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/CFI0333/2010/A, complete genome.	13247	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447422	1447422	KJ627431.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLA6941/2009/A, complete genome.	13225	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
362786	362786	EF535506.1	NEIGHBOR	Human metapneumovirus isolate TW05-00125, complete genome.	13282	Human metapneumovirus	VRL	07-MAR-2010	EX	Human metapneumovirus	141
1374685	1374685	KF686742.1	NEIGHBOR	Human metapneumovirus strain HMPV/ARG/107/2002/A, complete genome.	13262	Human metapneumovirus	VRL	06-NOV-2013	EX	Human metapneumovirus	141
1359574	1359574	KF530179.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/133875417/2003/B, complete genome.	13242	Human metapneumovirus	VRL	09-SEP-2013	EX	Human metapneumovirus	141
1359573	1359573	KF530178.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/183219938/2004/B, complete genome.	13221	Human metapneumovirus	VRL	09-SEP-2013	EX	Human metapneumovirus	141
1359568	1359568	KF530173.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/183349656/2004/B, complete genome.	13221	Human metapneumovirus	VRL	09-SEP-2013	EX	Human metapneumovirus	141
1359566	1359566	KF530171.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/172431236/2004/B, complete genome.	13251	Human metapneumovirus	VRL	09-SEP-2013	EX	Human metapneumovirus	141
1359562	1359562	KF530167.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/172820414/2004/B, complete genome.	13245	Human metapneumovirus	VRL	09-SEP-2013	EX	Human metapneumovirus	141
1359559	1359559	KF530164.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/172832788/2004/B, complete genome.	13229	Human metapneumovirus	VRL	09-SEP-2013	EX	Human metapneumovirus	141
1359558	1359558	KF530163.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/183399477/2004/B, complete genome.	13244	Human metapneumovirus	VRL	09-SEP-2013	EX	Human metapneumovirus	141
1358057	1358057	KF516922.1	NEIGHBOR	Human metapneumovirus isolate KUMC-MP, complete genome.	13092	Human metapneumovirus	VRL	21-AUG-2015	EX	Human metapneumovirus	141
1208342	1208342	AF371337.2	GENBANK	Human metapneumovirus isolate 00-1, complete genome.	13350	Human metapneumovirus	VRL	15-APR-2002	EX	Human metapneumovirus	141
1193456	1193456	KC562244.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/TN-83-1211/1983/B, complete genome.	13239	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193455	1193455	KC562243.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/C1-050/2004/A, complete genome.	13290	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193454	1193454	KC562242.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/C1-334/2004/B, complete genome.	13246	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193453	1193453	KC562241.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/144834728/2003/A, complete genome.	13278	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193452	1193452	KC562240.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/134249451/2003/A, complete genome.	13284	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193451	1193451	KC562239.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/TN-95-111/1995/B, complete genome.	13239	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193450	1193450	KC562238.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/TN-96-313/1996/B, complete genome.	13239	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193449	1193449	KC562237.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/TN-95-252/1995/B, complete genome.	13233	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193447	1193447	KC562235.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/C2-202/2004/B, complete genome.	13247	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193446	1193446	KC562234.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/TN-99-419/1999/B, complete genome.	13247	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193445	1193445	KC562233.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/133878351/2003/A, complete genome.	13280	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193444	1193444	KC562232.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/TN-01-28/2001/B, complete genome.	13234	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193443	1193443	KC562231.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/172437891/2004/B, complete genome.	13165	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193442	1193442	KC562230.1	NEIGHBOR	Human metapneumovirus strain HMPV/AUS/159148534/2004/B, complete genome.	13244	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193441	1193441	KC562229.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/TN-96-213/1996/B, complete genome.	13239	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1180402	1180402	KC403975.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/TN-83-126/1983/A, complete genome.	13354	Human metapneumovirus	VRL	23-MAR-2013	EX	Human metapneumovirus	141
1193440	1193440	KC562228.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/TN-97-235/1997/B, complete genome.	13236	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
1193439	1193439	KC562227.1	NEIGHBOR	Human metapneumovirus strain HMPV/USA/TN-96-313/1996/B, complete genome.	13239	Human metapneumovirus	VRL	21-APR-2013	EX	Human metapneumovirus	141
2084638	2084638	KY474545.1	NEIGHBOR	Human metapneumovirus isolate hMPV/USA/NM015/2016, complete genome.	13320	Human metapneumovirus	VRL	20-DEC-2017	EX	Human metapneumovirus	141
1447423	1447423	KJ627432.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE7218/2009/A, complete genome.	13210	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
2084637	2084637	KY474544.1	NEIGHBOR	Human metapneumovirus isolate hMPV/USA/NM014/2016, complete genome.	13321	Human metapneumovirus	VRL	20-DEC-2017	EX	Human metapneumovirus	141
1447424	1447424	KJ627433.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/IPE00957/2012/A, complete genome.	13247	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447425	1447425	KJ627434.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLA5055/2008/A, complete genome.	13256	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447426	1447426	KJ627435.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE0425/2009/A, complete genome.	13225	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447427	1447427	KJ627436.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE7537/2009/A, complete genome.	13137	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447428	1447428	KJ627437.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FPP00726/2011/A, complete genome.	13251	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447378	1447378	KJ627387.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE7671/2010/A, complete genome.	13263	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447377	1447377	KJ627386.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLA4032/2008/A, complete genome.	13257	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447376	1447376	KJ627385.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE6360/2009/A, complete genome.	13259	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447375	1447375	KJ627384.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLE8237/2010/A, complete genome.	13256	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447374	1447374	KJ627383.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/FLA4809/2008/A, complete genome.	13220	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
1447373	1447373	KJ627382.1	NEIGHBOR	Human metapneumovirus strain HMPV/Homo sapiens/PER/CFI1212/2011/A, complete genome.	13119	Human metapneumovirus	VRL	07-APR-2014	EX	Human metapneumovirus	141
257535	257535	DQ227320.1	NEIGHBOR	Measles virus isolate MVs/Zagreb.CRO/08.03/_SSPE, complete genome.	15894	Measles morbillivirus	VRL	01-JUN-2007	EX	Measles morbillivirus	129
257534	257534	DQ227319.1	NEIGHBOR	Measles virus isolate 97-45881, complete genome.	15894	Measles morbillivirus	VRL	01-JUN-2007	EX	Measles morbillivirus	129
257533	257533	DQ227318.1	NEIGHBOR	Measles virus isolate MVs/Zagreb.CRO/47.02/[D6]_SSPE, complete genome.	15894	Measles morbillivirus	VRL	01-JUN-2007	EX	Measles morbillivirus	129
256286	256286	DQ211902.1	NEIGHBOR	Measles virus strain MVi/Zhejiang.CHN/7.05/4, complete genome.	15894	Measles morbillivirus	VRL	09-OCT-2005	EX	Measles morbillivirus	129
1779134	1779134	KT732251.1	NEIGHBOR	Measles virus genotype D8 strain MVs/Swansea.GBR/16.13/2/[D8], complete genome.	15678	Measles virus genotype D8	VRL	03-DEC-2015	EX	Measles morbillivirus	129
1779133	1779133	KT732250.1	NEIGHBOR	Measles virus genotype D8 strain MVs/Swansea.GBR/14.13/4/[D8], complete genome.	15678	Measles virus genotype D8	VRL	03-DEC-2015	EX	Measles morbillivirus	129
268598	268598	DQ345721.1	NEIGHBOR	Measles virus strain CAM-70, complete genome.	15894	Measles morbillivirus	VRL	26-FEB-2008	EX	Measles morbillivirus	129
1779135	1779135	KT732252.1	NEIGHBOR	Measles virus genotype D8 strain MVs/Taunton.GBR/15.13/[D8], complete genome.	15678	Measles virus genotype D8	VRL	03-DEC-2015	EX	Measles morbillivirus	129
1779136	1779136	KT732253.1	NEIGHBOR	Measles virus genotype D8 strain MVs/Teeside.GBR/16.13/6/[D8], complete genome.	15678	Measles virus genotype D8	VRL	03-DEC-2015	EX	Measles morbillivirus	129
1779137	1779137	KT732254.1	NEIGHBOR	Measles virus genotype D8 strain MVs/NewcastleuponTyne.GBR/16.13/[D8], complete genome.	15678	Measles virus genotype D8	VRL	03-DEC-2015	EX	Measles morbillivirus	129
1779138	1779138	KT732255.1	NEIGHBOR	Measles virus genotype D8 strain MVs/Swansea.GBR/16.13/5/[D8], complete genome.	15678	Measles virus genotype D8	VRL	03-DEC-2015	EX	Measles morbillivirus	129
1779139	1779139	KT732256.1	NEIGHBOR	Measles virus genotype D8 strain MVs/Lincoln.GBR/15.13/[D8], complete genome.	15678	Measles virus genotype D8	VRL	03-DEC-2015	EX	Measles morbillivirus	129
257536	257536	DQ227321.1	NEIGHBOR	Measles virus isolate WA.USA/17.98, complete genome.	15894	Measles morbillivirus	VRL	01-JUN-2007	EX	Measles morbillivirus	129
