	index	accs	source	description	seqlen	organism	division	date	biocategory	species	freq
2367721	2367721	MG711803.1	GENBANK	Hepatitis delta virus isolate U24119, complete genome.	1680	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367722	2367722	MG711804.1	GENBANK	Hepatitis delta virus isolate V190, complete genome.	1669	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367723	2367723	MG711805.1	GENBANK	Hepatitis delta virus isolate V73, complete genome.	1684	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367676	2367676	MG711758.1	GENBANK	Hepatitis delta virus isolate S4656, complete genome.	1671	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367690	2367690	MG711772.1	GENBANK	Hepatitis delta virus isolate S6095, complete genome.	1672	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367696	2367696	MG711778.1	GENBANK	Hepatitis delta virus isolate SUE1048A2, complete genome.	1653	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367614	2367614	MG711696.1	GENBANK	Hepatitis delta virus isolate J1030, complete genome.	1673	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367615	2367615	MG711697.1	GENBANK	Hepatitis delta virus isolate J153, complete genome.	1679	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
1371835	1371835	KF660601.1	NEIGHBOR	Hepatitis delta virus isolate M18, complete genome.	1671	Hepatitis delta virus	VRL	05-SEP-2014	EX	Hepatitis delta virus	289
2367634	2367634	MG711716.1	GENBANK	Hepatitis delta virus isolate K2663, complete genome.	1680	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
1371836	1371836	KF660602.1	NEIGHBOR	Hepatitis delta virus isolate U18, complete genome.	1671	Hepatitis delta virus	VRL	05-SEP-2014	EX	Hepatitis delta virus	289
2367631	2367631	MG711713.1	GENBANK	Hepatitis delta virus isolate K2126, complete genome.	1655	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367635	2367635	MG711717.1	GENBANK	Hepatitis delta virus isolate K2885, complete genome.	1683	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367709	2367709	MG711791.1	GENBANK	Hepatitis delta virus isolate SUK74, complete genome.	1666	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367678	2367678	MG711760.1	GENBANK	Hepatitis delta virus isolate S5018, complete genome.	1673	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367691	2367691	MG711773.1	GENBANK	Hepatitis delta virus isolate S6334, complete genome.	1671	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367718	2367718	MG711800.1	GENBANK	Hepatitis delta virus isolate U22731, complete genome.	1685	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367627	2367627	MG711709.1	GENBANK	Hepatitis delta virus isolate K1370, complete genome.	1684	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367624	2367624	MG711706.1	GENBANK	Hepatitis delta virus isolate K1224, complete genome.	1680	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367689	2367689	MG711771.1	GENBANK	Hepatitis delta virus isolate S6047, complete genome.	1674	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
1702303	1702303	AY261458.1	NEIGHBOR	Hepatitis D virus isolate TW2479-53, complete genome.	1614	Hepatitis delta virus	VRL	01-APR-2006	EX	Hepatitis delta virus	289
1371834	1371834	KF660600.1	NEIGHBOR	Hepatitis delta virus isolate C15, complete genome.	1673	Hepatitis delta virus	VRL	05-SEP-2014	EX	Hepatitis delta virus	289
2152076	2152076	AY648956.1	NEIGHBOR	Hepatitis delta virus isolate TW1435#47, complete genome.	1675	Hepatitis delta virus	VRL	31-DEC-2007	EX	Hepatitis delta virus	289
2367623	2367623	MG711705.1	GENBANK	Hepatitis delta virus isolate J2374, complete genome.	1678	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
1371832	1371832	KF660598.1	NEIGHBOR	Hepatitis delta virus isolate C03, complete genome.	1675	Hepatitis delta virus	VRL	05-SEP-2014	EX	Hepatitis delta virus	289
670095	670095	AF104264.1	NEIGHBOR	Hepatitis D virus strain TW2476, complete genome.	1684	Hepatitis delta virus	VRL	26-OCT-2000	EX	Hepatitis delta virus	289
2367613	2367613	MG711695.1	GENBANK	Hepatitis delta virus isolate F930, complete genome.	1672	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367703	2367703	MG711785.1	GENBANK	Hepatitis delta virus isolate SUE584D, complete genome.	1673	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2152077	2152077	AY648957.1	NEIGHBOR	Hepatitis delta virus isolate TW5132#24, complete genome.	1675	Hepatitis delta virus	VRL	31-DEC-2007	EX	Hepatitis delta virus	289
2475345	2475345	X85253.1	NEIGHBOR	Hepatitis D virus complete genome containing delta antigen ORF.	1676	Hepatitis delta virus	VRL	18-APR-2005	EX	Hepatitis delta virus	289
2367711	2367711	MG711793.1	GENBANK	Hepatitis delta virus isolate SUS325, complete genome.	1682	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367712	2367712	MG711794.1	GENBANK	Hepatitis delta virus isolate SUS363, complete genome.	1680	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367622	2367622	MG711704.1	GENBANK	Hepatitis delta virus isolate J2329, complete genome.	1682	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367632	2367632	MG711714.1	GENBANK	Hepatitis delta virus isolate K2167, complete genome.	1646	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2152073	2152073	AY648953.1	NEIGHBOR	Hepatitis delta virus isolate 2621#56, complete genome.	1678	Hepatitis delta virus	VRL	31-DEC-2007	EX	Hepatitis delta virus	289
2152074	2152074	AY648954.1	NEIGHBOR	Hepatitis delta virus isolate TW1025#14, complete genome.	1678	Hepatitis delta virus	VRL	31-DEC-2007	EX	Hepatitis delta virus	289
2367713	2367713	MG711795.1	GENBANK	Hepatitis delta virus isolate SUS380, complete genome.	1673	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367699	2367699	MG711781.1	GENBANK	Hepatitis delta virus isolate SUE238, complete genome.	1670	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367715	2367715	MG711797.1	GENBANK	Hepatitis delta virus isolate U20635, complete genome.	1684	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367702	2367702	MG711784.1	GENBANK	Hepatitis delta virus isolate SUE574A, complete genome.	1684	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
670094	670094	AF104263.1	NEIGHBOR	Hepatitis D virus strain TW2667, complete genome.	1676	Hepatitis delta virus	VRL	26-OCT-2000	EX	Hepatitis delta virus	289
2193397	2193397	KY861351.1	GENBANK	Hepatitis delta virus isolate 515-74, complete genome.	1658	Hepatitis delta virus	VRL	07-FEB-2018	EX	Hepatitis delta virus	289
2367636	2367636	MG711718.1	GENBANK	Hepatitis delta virus isolate K3820, complete genome.	1677	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2152075	2152075	AY648955.1	NEIGHBOR	Hepatitis delta virus isolate TW3038#25, complete genome.	1678	Hepatitis delta virus	VRL	31-DEC-2007	EX	Hepatitis delta virus	289
2367621	2367621	MG711703.1	GENBANK	Hepatitis delta virus isolate J2309, complete genome.	1680	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367705	2367705	MG711787.1	GENBANK	Hepatitis delta virus isolate SUE635D, complete genome.	1677	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
1702302	1702302	AY261457.1	NEIGHBOR	Hepatitis D virus isolate TW2479-12s, complete genome.	1680	Hepatitis delta virus	VRL	01-MAR-2004	EX	Hepatitis delta virus	289
2367698	2367698	MG711780.1	GENBANK	Hepatitis delta virus isolate SUE22D, complete genome.	1686	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367716	2367716	MG711798.1	GENBANK	Hepatitis delta virus isolate U20694, complete genome.	1680	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367618	2367618	MG711700.1	GENBANK	Hepatitis delta virus isolate J2142, complete genome.	1683	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367617	2367617	MG711699.1	GENBANK	Hepatitis delta virus isolate J2112, complete genome.	1673	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367616	2367616	MG711698.1	GENBANK	Hepatitis delta virus isolate J2001, complete genome.	1680	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367694	2367694	MG711776.1	GENBANK	Hepatitis delta virus isolate SUE08D, complete genome.	1669	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2367701	2367701	MG711783.1	GENBANK	Hepatitis delta virus isolate SUE446, complete genome.	1671	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
53323	53323	AB037949.1	NEIGHBOR	Hepatitis D virus genomic RNA, complete genome, isolate:VnzD8624.	1674	Hepatitis delta virus	VRL	21-SEP-2001	EX	Hepatitis delta virus	289
2367693	2367693	MG711775.1	GENBANK	Hepatitis delta virus isolate S996, complete genome.	1680	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2193399	2193399	KY861353.1	GENBANK	Hepatitis delta virus isolate 886-24, complete genome.	1679	Hepatitis delta virus	VRL	07-FEB-2018	EX	Hepatitis delta virus	289
2193400	2193400	KY861354.1	GENBANK	Hepatitis delta virus isolate 1038-64, complete genome.	1680	Hepatitis delta virus	VRL	07-FEB-2018	EX	Hepatitis delta virus	289
53322	53322	AB037948.1	NEIGHBOR	Hepatitis D virus genomic RNA, complete genome, isolate:VnzD8349.	1673	Hepatitis delta virus	VRL	21-SEP-2001	EX	Hepatitis delta virus	289
2367619	2367619	MG711701.1	GENBANK	Hepatitis delta virus isolate J2183, complete genome.	1682	Hepatitis delta virus	VRL	08-AUG-2018	EX	Hepatitis delta virus	289
2193401	2193401	KY861355.1	GENBANK	Hepatitis delta virus isolate 1134, complete genome.	1631	Hepatitis delta virus	VRL	07-FEB-2018	EX	Hepatitis delta virus	289
53321	53321	AB037947.1	NEIGHBOR	Hepatitis D virus genomic RNA, complete genome, isolate:VnzD8375.	1672	Hepatitis delta virus	VRL	21-SEP-2001	EX	Hepatitis delta virus	289
971221	971221	JN381873.1	NEIGHBOR	Japanese encephalitis virus isolate DH107, complete genome.	10975	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
921904	921904	JF706272.1	NEIGHBOR	Japanese encephalitis virus isolate DL04-29, complete genome.	10977	Japanese encephalitis virus	VRL	25-SEP-2011	EX	Japanese encephalitis virus	270
1825492	1825492	KT957423.1	NEIGHBOR	Japanese encephalitis virus strain BN82215, complete genome.	10965	Japanese encephalitis virus	VRL	19-APR-2016	EX	Japanese encephalitis virus	270
921903	921903	JF706271.1	NEIGHBOR	Japanese encephalitis virus isolate BL06-54, complete genome.	10965	Japanese encephalitis virus	VRL	25-SEP-2011	EX	Japanese encephalitis virus	270
363542	363542	EF543861.1	NEIGHBOR	Japanese encephalitis virus strain SH0601, complete genome.	10977	Japanese encephalitis virus	VRL	13-MAY-2007	EX	Japanese encephalitis virus	270
2020954	2020954	KX965684.1	GENBANK	Japanese encephalitis virus isolate JEV/sw/GD/2008, complete genome.	10977	Japanese encephalitis virus	VRL	22-MAY-2017	EX	Japanese encephalitis virus	270
1825491	1825491	KT957422.1	NEIGHBOR	Japanese encephalitis virus strain M28, complete genome.	10965	Japanese encephalitis virus	VRL	19-APR-2016	EX	Japanese encephalitis virus	270
1825488	1825488	KT957419.1	NEIGHBOR	Japanese encephalitis virus strain YNTC07172, complete genome.	10965	Japanese encephalitis virus	VRL	19-APR-2016	EX	Japanese encephalitis virus	270
104218	104218	AB698906.1	NEIGHBOR	Japanese encephalitis virus genomic RNA, complete genome, strain: Sw/Mie/84/2005.	10965	Japanese encephalitis virus	VRL	17-AUG-2012	EX	Japanese encephalitis virus	270
921901	921901	JF706269.1	NEIGHBOR	Japanese encephalitis virus isolate 47, complete genome.	10977	Japanese encephalitis virus	VRL	25-SEP-2011	EX	Japanese encephalitis virus	270
921900	921900	JF706268.1	NEIGHBOR	Japanese encephalitis virus isolate YN0967, complete genome.	10965	Japanese encephalitis virus	VRL	25-SEP-2011	EX	Japanese encephalitis virus	270
1825489	1825489	KT957420.1	NEIGHBOR	Japanese encephalitis virus strain YNTC07018, complete genome.	10965	Japanese encephalitis virus	VRL	19-APR-2016	EX	Japanese encephalitis virus	270
921899	921899	JF706267.1	NEIGHBOR	Japanese encephalitis virus isolate YN0911, complete genome.	10965	Japanese encephalitis virus	VRL	25-SEP-2011	EX	Japanese encephalitis virus	270
1825490	1825490	KT957421.1	NEIGHBOR	Japanese encephalitis virus strain DH10M585, complete genome.	10965	Japanese encephalitis virus	VRL	19-APR-2016	EX	Japanese encephalitis virus	270
921902	921902	JF706270.1	NEIGHBOR	Japanese encephalitis virus isolate BL06-50, complete genome.	10965	Japanese encephalitis virus	VRL	25-SEP-2011	EX	Japanese encephalitis virus	270
65555	65555	AB196925.1	NEIGHBOR	Japanese encephalitis virus genomic RNA, complete genome, clone:JEV-rAT.	10977	Japanese encephalitis virus	VRL	23-JUL-2005	EX	Japanese encephalitis virus	270
701597	701597	AF315119.1	NEIGHBOR	Japanese encephalitis virus strain SA14-14-2, complete genome.	10976	Japanese encephalitis virus	VRL	20-FEB-2001	EX	Japanese encephalitis virus	270
1888839	1888839	KU871361.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_CP12, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888847	1888847	KU871369.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_BP20, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888846	1888846	KU871368.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_BP16, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888845	1888845	KU871367.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_BP12, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888844	1888844	KU871366.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_BP8, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888843	1888843	KU871365.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_BP4, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888842	1888842	KU871364.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_CP24, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888841	1888841	KU871363.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_CP20, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888840	1888840	KU871362.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_CP16, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888838	1888838	KU871360.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_CP8, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888849	1888849	KU871371.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_BP28, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888837	1888837	KU871359.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_CP28, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888836	1888836	KU871358.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_CP4, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888835	1888835	KU871357.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_BCP20, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888834	1888834	KU871356.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_BCP4, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888833	1888833	KU871355.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_BCP24, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888832	1888832	KU871354.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1__BCP16, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888831	1888831	KU871353.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_BCP28, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888830	1888830	KU871352.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1__BCP12_OFR, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
1888848	1888848	KU871370.1	NEIGHBOR	Japanese encephalitis virus isolate BJ-1_BP24, complete genome.	10299	Japanese encephalitis virus	VRL	10-OCT-2016	EX	Japanese encephalitis virus	270
419546	419546	EU429297.1	NEIGHBOR	Japanese encephalitis virus strain SH17M-07, complete genome.	10965	Japanese encephalitis virus	VRL	07-JUL-2009	EX	Japanese encephalitis virus	270
916879	916879	JF499790.1	NEIGHBOR	Japanese encephalitis virus isolate TC2009-1, complete genome.	10965	Japanese encephalitis virus	VRL	13-DEC-2011	EX	Japanese encephalitis virus	270
93418	93418	AB551990.1	NEIGHBOR	Japanese encephalitis virus RNA, complete genome, strain: JaTAn1/75.	10977	Japanese encephalitis virus	VRL	01-APR-2010	EX	Japanese encephalitis virus	270
916878	916878	JF499789.1	NEIGHBOR	Japanese encephalitis virus isolate YL2009-4, complete genome.	10965	Japanese encephalitis virus	VRL	13-DEC-2011	EX	Japanese encephalitis virus	270
916877	916877	JF499788.1	NEIGHBOR	Japanese encephalitis virus isolate TC2009-3, complete genome.	10965	Japanese encephalitis virus	VRL	13-DEC-2011	EX	Japanese encephalitis virus	270
104219	104219	AB698907.1	NEIGHBOR	Japanese encephalitis virus genomic RNA, complete genome, strain: Sw/Tokyo/373/2005.	10965	Japanese encephalitis virus	VRL	17-AUG-2012	EX	Japanese encephalitis virus	270
104220	104220	AB698908.1	NEIGHBOR	Japanese encephalitis virus genomic RNA, complete genome, strain: Sw/Tokyo/602/2005.	10965	Japanese encephalitis virus	VRL	17-AUG-2012	EX	Japanese encephalitis virus	270
93420	93420	AB551992.1	NEIGHBOR	Japanese encephalitis virus RNA, complete genome, strain: JaTAn2/91.	10968	Japanese encephalitis virus	VRL	01-APR-2010	EX	Japanese encephalitis virus	270
104221	104221	AB698909.1	NEIGHBOR	Japanese encephalitis virus genomic RNA, complete genome, strain: Sw/Mie/34/2004.	10965	Japanese encephalitis virus	VRL	17-AUG-2012	EX	Japanese encephalitis virus	270
93419	93419	AB551991.1	NEIGHBOR	Japanese encephalitis virus RNA, complete genome, strain: JaTAn1/90.	10968	Japanese encephalitis virus	VRL	01-APR-2010	EX	Japanese encephalitis virus	270
1768360	1768360	KT447437.1	NEIGHBOR	Japanese encephalitis virus strain Anyang-300, complete genome.	10977	Japanese encephalitis virus	VRL	03-MAY-2017	EX	Japanese encephalitis virus	270
2421021	2421021	MH258848.1	GENBANK	Japanese encephalitis virus isolate SA14, complete genome.	10977	Japanese encephalitis virus	VRL	14-JUL-2018	EX	Japanese encephalitis virus	270
1725574	1725574	KR908703.1	NEIGHBOR	Japanese encephalitis virus strain K88A071, complete genome.	10968	Japanese encephalitis virus	VRL	31-DEC-2016	EX	Japanese encephalitis virus	270
230819	230819	D90194.1	NEIGHBOR	Japanese encephalitis virus strain SA(V) genomic RNA, complete genome.	10976	Japanese encephalitis virus	VRL	07-DEC-2007	EX	Japanese encephalitis virus	270
230820	230820	D90195.1	NEIGHBOR	Japanese encephalitis virus strain SA(A) genomic RNA, complete genome.	10976	Japanese encephalitis virus	VRL	07-DEC-2007	EX	Japanese encephalitis virus	270
1725573	1725573	KR908702.1	NEIGHBOR	Japanese encephalitis virus strain K05GS, complete genome.	10964	Japanese encephalitis virus	VRL	31-DEC-2016	EX	Japanese encephalitis virus	270
2204727	2204727	KY927815.1	GENBANK	Japanese encephalitis virus isolate 639A37Cx-tri, complete genome.	10931	Japanese encephalitis virus	VRL	05-SEP-2017	EX	Japanese encephalitis virus	270
2204728	2204728	KY927816.1	GENBANK	Japanese encephalitis virus isolate C081, complete genome.	10928	Japanese encephalitis virus	VRL	05-SEP-2017	EX	Japanese encephalitis virus	270
2204729	2204729	KY927817.1	GENBANK	Japanese encephalitis virus isolate C14-B3, complete genome.	10897	Japanese encephalitis virus	VRL	05-SEP-2017	EX	Japanese encephalitis virus	270
2204730	2204730	KY927818.1	GENBANK	Japanese encephalitis virus isolate D03-B9, complete genome.	10896	Japanese encephalitis virus	VRL	05-SEP-2017	EX	Japanese encephalitis virus	270
2204731	2204731	KY927819.1	GENBANK	Japanese encephalitis virus isolate ME802, complete genome.	10864	Japanese encephalitis virus	VRL	05-SEP-2017	EX	Japanese encephalitis virus	270
971220	971220	JN381872.1	NEIGHBOR	Japanese encephalitis virus isolate Ha3, complete genome.	10977	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
971214	971214	JN381866.1	NEIGHBOR	Japanese encephalitis virus isolate SH045, complete genome.	10977	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
971219	971219	JN381871.1	NEIGHBOR	Japanese encephalitis virus isolate YN, complete genome.	10977	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
921905	921905	JF706273.1	NEIGHBOR	Japanese encephalitis virus isolate Fj02-29, complete genome.	10977	Japanese encephalitis virus	VRL	25-SEP-2011	EX	Japanese encephalitis virus	270
2217266	2217266	L78128.1	NEIGHBOR	Japanese encephalitis virus strain Ling, complete genome.	10951	Japanese encephalitis virus	VRL	29-JUN-2005	EX	Japanese encephalitis virus	270
971186	971186	JN381838.1	NEIGHBOR	Japanese encephalitis virus isolate SC0415, complete genome.	10965	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
971185	971185	JN381837.1	NEIGHBOR	Japanese encephalitis virus isolate HN0626, complete genome.	10965	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
971184	971184	JN381836.1	NEIGHBOR	Japanese encephalitis virus isolate YN0623, complete genome.	10965	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
971183	971183	JN381835.1	NEIGHBOR	Japanese encephalitis virus isolate GX0519, complete genome.	10965	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
971182	971182	JN381834.1	NEIGHBOR	Japanese encephalitis virus isolate YN82BN8219, complete genome.	10965	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
775897	775897	HE861351.1	NEIGHBOR	Japanese encephalitis virus complete genome, genomic RNA, strain Nakayama/MY/2009/P578662.	10977	Japanese encephalitis virus	VRL	12-AUG-2013	EX	Japanese encephalitis virus	270
971181	971181	JN381833.1	NEIGHBOR	Japanese encephalitis virus isolate GSBY0861, complete genome.	10965	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
1995699	1995699	KX779522.1	GENBANK	Japanese encephalitis virus isolate JEV/SC/2016-3, complete genome.	10715	Japanese encephalitis virus	VRL	03-OCT-2016	EX	Japanese encephalitis virus	270
2200759	2200759	KY885009.1	GENBANK	Japanese encephalitis virus strain Beijing-015, complete genome.	10969	Japanese encephalitis virus	VRL	10-OCT-2017	EX	Japanese encephalitis virus	270
1995698	1995698	KX779521.1	GENBANK	Japanese encephalitis virus isolate JEV/SC/2016-1, complete genome.	10716	Japanese encephalitis virus	VRL	03-OCT-2016	EX	Japanese encephalitis virus	270
1995697	1995697	KX779520.1	GENBANK	Japanese encephalitis virus isolate JEV/SC/2016-2, complete genome.	10714	Japanese encephalitis virus	VRL	03-OCT-2016	EX	Japanese encephalitis virus	270
971180	971180	JN381832.1	NEIGHBOR	Japanese encephalitis virus isolate GX0523/44, complete genome.	10965	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
971201	971201	JN381853.1	NEIGHBOR	Japanese encephalitis virus isolate HYZ, complete genome.	10977	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
669089	669089	AF098736.1	NEIGHBOR	Japanese encephalitis virus strain TC, complete genome.	10976	Japanese encephalitis virus	VRL	03-MAR-1999	EX	Japanese encephalitis virus	270
1707697	1707697	AY303791.1	NEIGHBOR	Japanese encephalitis virus strain T1P1-S1, complete genome.	10970	Japanese encephalitis virus	VRL	18-JUL-2005	EX	Japanese encephalitis virus	270
1707698	1707698	AY303792.1	NEIGHBOR	Japanese encephalitis virus strain T1P1-L4, complete genome.	10970	Japanese encephalitis virus	VRL	18-JUL-2005	EX	Japanese encephalitis virus	270
824885	824885	HM596272.1	NEIGHBOR	Japanese encephalitis virus strain Muar, complete genome.	10988	Japanese encephalitis virus	VRL	19-JUL-2011	EX	Japanese encephalitis virus	270
971179	971179	JN381831.1	NEIGHBOR	Japanese encephalitis virus isolate HN0411, complete genome.	10965	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
971178	971178	JN381830.1	NEIGHBOR	Japanese encephalitis virus isolate HN0621, complete genome.	10965	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
971202	971202	JN381854.1	NEIGHBOR	Japanese encephalitis virus isolate DL0445, complete genome.	10977	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
2276514	2276514	MF124316.1	GENBANK	Japanese encephalitis virus clone SCYA201201-0901-SN5, complete genome.	10965	Japanese encephalitis virus	VRL	26-MAR-2018	EX	Japanese encephalitis virus	270
2216881	2216881	L48961.1	NEIGHBOR	Japanese encephalitis virus (strain Beijing-1), complete genome.	10976	Japanese encephalitis virus	VRL	21-NOV-1995	EX	Japanese encephalitis virus	270
971187	971187	JN381839.1	NEIGHBOR	Japanese encephalitis virus isolate SC0412, complete genome.	10964	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
971192	971192	JN381844.1	NEIGHBOR	Japanese encephalitis virus isolate GSBY0804, complete genome.	10965	Japanese encephalitis virus	VRL	24-SEP-2011	EX	Japanese encephalitis virus	270
2262594	2262594	M18370.1	NEIGHBOR	Japanese encephalitis virus (strain JaOArS982), complete genome.	10976	Japanese encephalitis virus	VRL	15-NOV-1995	EX	Japanese encephalitis virus	270
